SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_2,EXT_SOURCE_3,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
252816,Revolving loans,F,Y,Y,1,81000,270000,13500,270000,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.010147,-12034,-1456,-2129,-3075,1,1,0,1,0,0,3,2,2,FRIDAY,15,0,0,0,0,0,0,Trade: type 7,0.329809049,0.633031641,0,0,0,0,-323,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156530,Cash loans,F,N,Y,0,126000,900000,29034,900000,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.035792,-19806,-1096,-6443,-3265,1,1,0,1,0,0,1,2,2,MONDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.689237314,0.392773861,1,1,1,1,-244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437372,Cash loans,F,N,N,0,81000,153000,14031,153000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.025164,-8086,-1203,-2347,-765,1,1,0,1,0,0,2,2,2,FRIDAY,8,0,0,0,1,1,1,Business Entity Type 3,0.402422795,,4,3,4,3,-514,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
257187,Cash loans,F,Y,Y,0,157500,1271929.5,50571,1170000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,-16251,-167,-632,-1270,1,1,0,1,0,0,2,2,2,MONDAY,15,0,0,0,0,1,1,Hotel,0.559326658,0.544234741,0,0,0,0,-830,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
291995,Revolving loans,M,Y,N,0,900000,2250000,112500,2250000,Unaccompanied,Working,Higher education,Married,House / apartment,0.032561,-11822,-811,-1628,-4459,1,1,0,1,1,0,2,1,1,FRIDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.698600229,,0,0,0,0,-223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
321168,Cash loans,F,Y,N,1,135000,251280,15313.5,180000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.016612,-13059,-2325,-21,-5590,1,1,0,1,0,0,3,2,2,TUESDAY,12,0,0,0,0,0,0,Business Entity Type 2,0.487485307,0.736622698,0,0,0,0,-836,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133291,Cash loans,F,N,Y,1,360000,1024290,33174,855000,Unaccompanied,Working,Higher education,Separated,House / apartment,0.002506,-13840,-5423,-1203,-4340,1,1,0,1,0,0,2,2,2,WEDNESDAY,8,0,0,0,0,0,0,Other,0.735138503,0.352339973,0,0,0,0,-1569,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
443780,Cash loans,F,N,N,0,150102,450000,22860,450000,Unaccompanied,State servant,Higher education,Widow,House / apartment,0.020713,-16468,-5562,-5317,-12,1,1,1,1,0,0,1,3,2,THURSDAY,12,0,0,0,0,0,0,Medicine,0.695182068,0.76623367,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
168862,Cash loans,F,N,N,0,126000,239850,25447.5,225000,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.072508,-16369,-3309,-2557,-4732,1,1,1,1,1,0,2,1,1,FRIDAY,12,0,0,0,0,0,0,Kindergarten,0.739643986,0.429423684,0,0,0,0,-1650,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305623,Cash loans,F,N,N,0,157500,225000,11488.5,225000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018634,-17055,-3051,-3669,-606,1,1,1,1,0,0,2,2,2,FRIDAY,14,0,0,0,0,0,0,Government,0.719833819,0.367291018,0,0,0,0,-2027,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
141420,Cash loans,F,N,Y,0,76500,942300,36643.5,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010966,-18867,-6128,-2485,-2400,1,1,1,1,1,0,2,2,2,WEDNESDAY,12,0,0,0,0,0,0,Other,0.204680868,0.572682505,0,0,0,0,-1855,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
445309,Cash loans,M,Y,Y,0,157500,454500,19386,454500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.01885,-12835,-1427,-6972,-4935,1,1,1,1,0,0,2,2,2,FRIDAY,16,0,0,0,0,1,1,Business Entity Type 3,0.608687446,0.799296783,8,0,8,0,-465,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
435437,Cash loans,F,N,Y,0,112500,269550,24853.5,225000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.009657,-11415,-2253,-4967,-3910,1,1,0,1,0,0,1,2,2,MONDAY,11,0,0,0,0,0,0,Business Entity Type 1,0.567481007,0.746300213,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
323413,Cash loans,M,Y,N,0,211500,513531,21888,459000,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.04622,-11635,-510,-5427,-4093,1,1,0,1,0,1,1,1,1,SUNDAY,13,0,0,0,0,0,0,Government,0.79429448,,0,0,0,0,-1838,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
412201,Cash loans,F,N,N,1,202500,592560,35937,450000,Unaccompanied,Working,Secondary / secondary special,Married,Rented apartment,0.020713,-10775,-2510,-1551,-1555,1,1,0,1,0,0,3,3,2,WEDNESDAY,12,0,0,0,0,0,0,Self-employed,0.3800942,0.236610824,1,0,1,0,-1019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
143374,Cash loans,M,N,Y,0,135000,781920,28215,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00823,-17772,-293,-10627,-1290,1,1,0,1,0,0,2,2,2,THURSDAY,11,0,0,0,0,0,0,Agriculture,0.592612078,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
455125,Cash loans,F,N,Y,0,157500,443088,22752,382500,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.019689,-18655,-2408,-9535,-2191,1,1,0,1,0,0,2,2,2,FRIDAY,11,0,0,0,0,1,1,School,0.439119952,0.432961667,0,0,0,0,-1547,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
407328,Cash loans,F,N,N,0,90000,229500,11718,229500,Unaccompanied,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.0105,-20201,365243,-1880,-3691,1,0,0,1,0,0,2,3,3,SUNDAY,12,0,0,0,0,0,0,XNA,0.386260066,0.45432106,0,0,0,0,-1432,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
177174,Cash loans,F,N,Y,0,270000,526491,28179,454500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.032561,-21371,-6641,-9997,-4587,1,1,0,1,0,0,2,1,1,SATURDAY,16,0,0,0,0,0,0,Business Entity Type 1,0.799896385,0.595456203,0,0,0,0,-2723,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
274106,Revolving loans,M,N,Y,1,130500,135000,6750,135000,"Spouse, partner",Working,Lower secondary,Civil marriage,House / apartment,0.01452,-13532,-943,-13532,-4603,1,1,1,1,1,0,3,2,2,FRIDAY,8,0,0,0,0,0,0,Agriculture,0.044702188,,0,0,0,0,-473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
446233,Cash loans,F,N,N,2,63000,314100,13833,225000,Unaccompanied,State servant,Higher education,Married,House / apartment,0.015221,-14399,-1459,-1452,-5302,1,1,0,1,1,0,4,2,2,THURSDAY,13,0,0,0,0,1,1,Kindergarten,0.546927861,0.153802586,0,0,0,0,-1405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
185794,Cash loans,F,N,Y,0,148500,254700,27153,225000,Family,Commercial associate,Higher education,Married,House / apartment,0.011703,-11000,-2612,-1418,-2097,1,1,0,1,1,0,2,2,2,MONDAY,10,0,0,0,1,1,0,Security Ministries,0.742204507,0.694092643,0,0,0,0,-143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
426840,Cash loans,F,N,N,0,225000,755190,38686.5,675000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.007114,-18244,-8205,-10290,-1742,1,1,0,1,0,0,1,2,2,WEDNESDAY,17,0,0,0,0,0,0,Other,0.601822412,0.519097338,1,0,1,0,-1197,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
323980,Cash loans,F,Y,Y,0,157500,863226,32121,697500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006629,-14854,-2452,-4416,-2978,1,1,0,1,1,0,2,2,2,THURSDAY,7,0,0,0,0,0,0,Other,0.739479721,0.652896552,0,0,0,0,-2192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
105442,Cash loans,M,N,Y,0,450000,1635120,56965.5,1350000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.072508,-20193,-1169,-160,-3521,1,1,0,1,1,1,2,1,1,WEDNESDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.742806555,0.777659443,0,0,0,0,-1839,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
115565,Cash loans,M,Y,Y,0,225000,521280,31630.5,450000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.005084,-18997,-1110,-8924,-2556,1,1,0,1,0,0,2,2,2,THURSDAY,18,0,0,0,0,1,1,Industry: type 11,0.672023578,0.553164699,0,0,0,0,-1627,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
350073,Revolving loans,M,Y,Y,0,157500,270000,13500,270000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008575,-10355,-2577,-185,-2998,1,1,1,1,0,0,2,2,2,THURSDAY,11,0,0,0,0,0,0,Transport: type 2,0.445776618,0.636376171,2,0,2,0,-1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
324805,Cash loans,M,N,Y,0,85500,153576,12262.5,121500,Unaccompanied,Working,Lower secondary,Married,House / apartment,0.028663,-21254,-2520,-6922,-3840,1,1,0,1,0,0,2,2,2,MONDAY,15,0,0,0,0,0,0,Construction,0.129591954,,0,0,0,0,-4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
260901,Cash loans,F,N,Y,2,135000,675000,21775.5,675000,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.019101,-13818,-2332,-2294,-3120,1,1,0,1,0,0,4,2,2,MONDAY,11,0,0,0,0,0,0,Agriculture,0.686735358,0.53527625,0,0,0,0,-970,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201031,Cash loans,F,N,Y,2,135000,450000,23107.5,450000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.015221,-12972,-936,-1660,-4429,1,1,1,1,1,0,4,2,2,THURSDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.658506849,0.492060094,1,0,1,0,-2672,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
408500,Cash loans,F,N,Y,1,202500,808650,26217,675000,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.004849,-14749,-7736,-7763,-4194,1,1,0,1,0,0,3,2,2,FRIDAY,11,0,0,0,1,0,1,Medicine,0.564682513,0.728141299,0,0,0,0,-1685,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
179226,Revolving loans,F,Y,Y,2,292500,585000,29250,585000,"Spouse, partner",Commercial associate,Higher education,Married,House / apartment,0.010006,-11269,-762,-3572,-3803,1,1,0,1,0,0,4,2,1,FRIDAY,17,0,0,0,0,0,0,Industry: type 9,0.802321389,0.626304277,1,0,1,0,-546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
409557,Cash loans,F,N,Y,0,90000,254700,25321.5,225000,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.022625,-24030,365243,-8492,-4077,1,0,0,1,1,0,1,2,2,SATURDAY,11,0,0,0,0,0,0,XNA,0.667054669,,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
116895,Cash loans,M,Y,Y,0,157500,176328,12906,139500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-9632,-2035,-33,-2317,1,1,0,1,0,0,2,2,2,MONDAY,16,0,0,0,0,0,0,Other,0.452133181,0.600657537,5,0,5,0,-543,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
126808,Cash loans,F,N,Y,1,202500,290088,23049,229500,Family,Working,Higher education,Married,House / apartment,0.01885,-12311,-817,-2686,-2254,1,1,0,1,0,1,3,2,2,WEDNESDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.420003754,0.577969119,0,0,0,0,-377,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
345676,Cash loans,F,N,Y,0,202500,1428408,73962,1350000,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.072508,-23120,365243,-15153,-3963,1,0,0,1,1,0,1,1,1,WEDNESDAY,8,0,0,0,0,0,0,XNA,0.475567933,0.692559067,0,0,0,0,-952,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
155357,Cash loans,M,Y,Y,3,315000,703728,39424.5,607500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.014464,-13706,-2660,-971,-2703,1,1,0,1,0,0,5,2,2,WEDNESDAY,6,0,0,0,0,0,0,Self-employed,0.704228649,0.282248434,0,0,0,0,-284,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
426645,Cash loans,F,N,Y,0,225000,942300,30528,675000,Family,Commercial associate,Higher education,Married,House / apartment,0.018634,-13685,-570,-1086,-557,1,1,0,1,0,0,2,2,2,SATURDAY,14,0,0,0,0,0,0,Restaurant,0.168771654,0.100803706,0,0,0,0,-17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
280568,Cash loans,F,N,Y,1,112500,193572,20668.5,171000,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.009175,-13501,-1748,-3326,-4171,1,1,1,1,0,0,2,2,2,FRIDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.750241966,0.508286991,1,0,1,0,-221,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316076,Cash loans,F,Y,Y,2,180000,348264,36697.5,315000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.020713,-11473,-856,-1445,-3875,1,1,0,1,0,0,4,3,3,MONDAY,11,0,0,0,0,0,0,Self-employed,0.452772441,0.556727426,0,0,0,0,-514,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
340288,Cash loans,F,N,Y,0,157500,808650,23773.5,675000,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.030755,-22999,365243,-5058,-3881,1,0,0,1,0,0,1,2,2,SATURDAY,12,0,0,0,0,0,0,XNA,0.531667433,0.673830078,3,0,3,0,-836,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
226281,Cash loans,F,N,Y,0,157500,675000,34596,675000,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.030755,-14613,-269,-4390,-4852,1,1,0,1,0,0,1,2,2,WEDNESDAY,11,0,1,1,0,0,0,Industry: type 3,0.670957521,0.537069958,0,0,0,0,-485,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
267126,Cash loans,F,N,N,0,288000,754740,29376,630000,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.018801,-11136,-3572,-4067,-3213,1,1,0,1,0,0,2,2,2,THURSDAY,6,0,0,0,0,1,1,Self-employed,0.580378083,,0,0,0,0,-257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
164672,Revolving loans,M,Y,Y,0,112500,180000,9000,180000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.00733,-12245,-218,-6208,-4733,1,1,0,1,1,0,2,2,2,THURSDAY,18,0,0,0,0,0,0,Self-employed,0.414500553,0.230158897,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
281318,Cash loans,F,N,N,0,76500,417024,17797.5,360000,Other_B,Pensioner,Secondary / secondary special,Married,House / apartment,0.00712,-23191,365243,-12123,-4752,1,0,0,1,0,0,2,2,2,TUESDAY,8,0,0,0,0,0,0,XNA,0.26525634,0.786266615,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
258658,Cash loans,M,N,Y,0,157500,254700,17149.5,225000,Family,Working,Secondary / secondary special,Married,House / apartment,0.00963,-13078,-836,-2279,-4208,1,1,0,1,1,0,2,2,2,TUESDAY,14,0,1,1,0,1,1,Construction,0.18095607,,0,0,0,0,-615,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
287308,Cash loans,M,N,Y,0,58500,225000,20767.5,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019689,-21777,-13450,-9739,-5264,1,1,1,1,0,0,2,2,2,THURSDAY,9,0,0,0,0,0,0,Agriculture,0.167880819,0.676992503,5,0,5,0,-472,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
240422,Cash loans,F,N,Y,0,157500,431280,23526,360000,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.019101,-18402,-495,-3370,-1932,1,1,0,1,0,0,1,2,2,FRIDAY,11,0,0,0,0,0,0,Other,0.419657541,0.368968738,4,0,4,0,-1633,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131018,Cash loans,F,N,Y,0,99000,589500,17365.5,589500,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.015221,-22437,365243,-2503,-397,1,0,0,1,0,0,2,2,2,TUESDAY,13,0,0,0,0,0,0,XNA,0.245349553,0.50107516,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
214431,Cash loans,M,Y,Y,1,225000,746280,59094,675000,Unaccompanied,Working,Higher education,Married,House / apartment,0.008474,-21591,-3299,-407,-4140,1,1,0,1,1,1,3,2,2,FRIDAY,10,0,0,0,0,0,0,Construction,0.155556524,0.502878277,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
434620,Cash loans,F,N,N,0,117000,254700,17019,225000,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.018029,-13696,-523,-1173,-4561,1,1,1,1,0,0,1,3,3,THURSDAY,11,0,0,0,0,0,0,Other,0.389848308,0.155689375,4,3,4,3,-958,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
254216,Cash loans,M,Y,N,1,225000,1762110,51651,1575000,Unaccompanied,State servant,Secondary / secondary special,Married,Municipal apartment,0.04622,-12397,-2623,-389,-4504,1,1,0,1,0,0,3,1,1,MONDAY,11,0,0,0,0,0,0,Transport: type 4,0.701827202,0.595456203,0,0,0,0,-408,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
449516,Cash loans,F,N,Y,0,49365,254700,14350.5,225000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00712,-23603,365243,-4798,-4805,1,0,0,1,0,0,2,2,2,SATURDAY,8,0,0,0,0,0,0,XNA,0.672091052,0.729566691,4,0,4,0,-1608,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
362576,Cash loans,F,N,Y,0,112500,121500,7470,121500,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018209,-12517,-1788,-4516,-4517,1,1,0,1,0,0,1,3,3,THURSDAY,9,0,0,0,0,0,0,Self-employed,0.56089453,0.669056695,0,0,0,0,-375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
173226,Cash loans,F,N,N,1,153000,292500,14355,292500,Unaccompanied,Working,Secondary / secondary special,Single / not married,Rented apartment,0.009175,-17900,-159,-2473,-1185,1,1,1,1,0,0,2,2,2,MONDAY,12,1,1,0,1,1,0,Trade: type 3,0.765651619,0.683268831,0,0,0,0,-420,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
350525,Cash loans,M,Y,Y,0,324000,900000,38133,900000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.035792,-20168,-5345,-782,-2029,1,1,1,1,1,0,2,2,2,WEDNESDAY,11,0,0,0,0,0,0,Agriculture,0.65444829,0.377404249,0,0,0,0,-617,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
361468,Cash loans,F,Y,Y,4,90000,675000,21775.5,675000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018209,-13728,-6999,-7864,-4331,1,1,0,1,0,0,6,3,3,MONDAY,13,0,0,0,0,0,0,Medicine,0.568902786,0.425892898,0,0,0,0,-1746,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291731,Cash loans,M,Y,N,0,157500,225000,17905.5,225000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.019101,-8590,-1669,-3408,-1273,1,1,0,1,0,0,2,2,2,THURSDAY,14,0,0,0,1,1,0,Self-employed,0.675805462,0.323311245,0,0,0,0,-1626,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
362516,Cash loans,F,Y,Y,0,234000,805536,32076,720000,Unaccompanied,Working,Secondary / secondary special,Married,Rented apartment,0.020713,-19757,-4819,-279,-3212,1,1,0,1,0,0,2,3,1,TUESDAY,13,0,0,0,0,0,0,Business Entity Type 1,0.597586087,0.301624892,0,0,0,0,-105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
371987,Cash loans,F,N,Y,1,252000,381528,21901.5,315000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.011657,-14150,-1170,-8278,-4620,1,1,0,1,0,0,2,1,1,SATURDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.723046247,,0,0,0,0,-259,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
434131,Cash loans,F,Y,Y,1,135000,267102,21105,247500,Unaccompanied,Working,Higher education,Married,House / apartment,0.020246,-10660,-1457,-3173,-785,1,1,0,1,0,0,3,3,3,THURSDAY,14,0,0,0,0,0,0,School,0.462476725,0.179821765,2,0,2,0,-1668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
170347,Cash loans,M,N,Y,0,157500,1756714.5,61191,1516500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-20672,-898,-1571,-3888,1,1,0,1,0,0,2,2,2,SATURDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.665094574,0.350695843,5,0,5,0,-932,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
369023,Cash loans,F,Y,N,0,112500,270000,14647.5,270000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-12637,-1809,-5628,-4025,1,1,0,1,0,0,2,2,2,MONDAY,11,0,0,0,0,0,0,Industry: type 7,0.393182397,0.450747282,3,0,3,0,-2921,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
